district,state_id,zip
45,5,92705
45,5,92707
45,5,92780
45,5,92781
45,5,92782
45,5,92807
45,5,92808
45,5,92809
45,5,92859
45,5,92861
45,5,92867
45,5,92869
46,5,90620
46,5,90680
46,5,92626
46,5,92701
46,5,92703
46,5,92704
46,5,92705
46,5,92706
46,5,92707
46,5,92711
46,5,92735
46,5,92799
46,5,92801
46,5,92802
46,5,92803
46,5,92804
46,5,92805
46,5,92806
46,5,92807
46,5,92812
46,5,92814
46,5,92815
46,5,92816
46,5,92825
46,5,92840
46,5,92843
46,5,92856
46,5,92857
46,5,92863
46,5,92865
46,5,92866
46,5,92867
46,5,92868
47,5,90620
47,5,90630
47,5,90680
47,5,90704
47,5,90712
47,5,90713
47,5,90720
47,5,90721
47,5,90740
47,5,90744
47,5,90755
47,5,90801
47,5,90802
47,5,90803
47,5,90804
47,5,90805
47,5,90806
47,5,90807
47,5,90808
47,5,90809
47,5,90810
47,5,90813
47,5,90814
47,5,90815
47,5,90822
47,5,90831
47,5,90832
47,5,90833
47,5,90840
47,5,90844
47,5,90846
47,5,90853
47,5,92647
47,5,92655
47,5,92683
47,5,92684
47,5,92685
47,5,92702
47,5,92703
47,5,92804
47,5,92840
47,5,92841
47,5,92842
47,5,92843
47,5,92844
47,5,92845
47,5,92846
48,5,90740
48,5,90742
48,5,90743
48,5,92605
48,5,92607
48,5,92614
48,5,92615
48,5,92625
48,5,92626
48,5,92627
48,5,92628
48,5,92629
48,5,92646
48,5,92647
48,5,92648
48,5,92649
48,5,92651
48,5,92652
48,5,92655
48,5,92656
48,5,92657
48,5,92658
48,5,92659
48,5,92660
48,5,92661
48,5,92662
48,5,92663
48,5,92675
48,5,92677
48,5,92683
48,5,92698
48,5,92703
48,5,92704
48,5,92707
48,5,92708
48,5,92728
48,5,92843
48,5,92844
49,5,92003
49,5,92007
49,5,92008
49,5,92009
49,5,92010
49,5,92011
49,5,92013
49,5,92014
49,5,92018
49,5,92023
49,5,92024
49,5,92028
49,5,92029
49,5,92037
49,5,92049
49,5,92051
49,5,92052
49,5,92054
49,5,92055
49,5,92056
49,5,92057
49,5,92058
49,5,92067
49,5,92068
49,5,92069
49,5,92075
49,5,92078
49,5,92081
49,5,92083
49,5,92084
49,5,92085
49,5,92091
49,5,92121
49,5,92127
49,5,92130
49,5,92624
49,5,92629
49,5,92672
49,5,92673
49,5,92674
49,5,92675
49,5,92688
49,5,92690
49,5,92691
49,5,92692
49,5,92693
49,5,92694
50,5,91901
50,5,91903
50,5,91916
50,5,91931
50,5,91935
50,5,91941
50,5,91948
50,5,91962
50,5,91978
50,5,92003
50,5,92004
50,5,92019
50,5,92020
50,5,92021
50,5,92025
50,5,92026
50,5,92027
50,5,92028
50,5,92029
50,5,92030
50,5,92033
50,5,92036
50,5,92040
50,5,92046
50,5,92059
50,5,92060
50,5,92061
50,5,92064
50,5,92065
50,5,92066
50,5,92069
50,5,92070
50,5,92071
50,5,92072
50,5,92078
50,5,92079
50,5,92082
50,5,92084
50,5,92086
50,5,92088
50,5,92589
50,5,92590
50,5,92591
50,5,92592
50,5,92593
51,5,91901
51,5,91902
51,5,91905
51,5,91906
51,5,91910
51,5,91911
51,5,91912
51,5,91915
51,5,91917
51,5,91932
51,5,91933
51,5,91934
51,5,91935
51,5,91945
51,5,91950
51,5,91951
51,5,91962
51,5,91963
51,5,91980
51,5,92004
51,5,92019
51,5,92101
51,5,92102
51,5,92104
51,5,92105
51,5,92106
51,5,92113
51,5,92114
51,5,92115
51,5,92139
51,5,92143
51,5,92153
51,5,92154
51,5,92165
51,5,92170
51,5,92173
51,5,92174
51,5,92179
51,5,92222
51,5,92227
51,5,92231
51,5,92232
51,5,92233
51,5,92243
51,5,92244
51,5,92249
51,5,92250
51,5,92251
51,5,92257
51,5,92259
51,5,92266
51,5,92273
51,5,92274
51,5,92275
51,5,92281
51,5,92283
52,5,92014
52,5,92025
52,5,92027
52,5,92029
52,5,92037
52,5,92038
52,5,92039
52,5,92064
52,5,92065
52,5,92074
52,5,92092
52,5,92093
52,5,92101
52,5,92106
52,5,92107
52,5,92108
52,5,92109
52,5,92110
52,5,92111
52,5,92112
52,5,92117
52,5,92118
52,5,92119
52,5,92120
52,5,92121
52,5,92122
52,5,92123
52,5,92124
52,5,92126
52,5,92127
52,5,92128
52,5,92129
52,5,92130
52,5,92131
52,5,92132
52,5,92135
52,5,92136
52,5,92137
52,5,92138
52,5,92140
52,5,92142
52,5,92145
52,5,92147
52,5,92150
52,5,92152
52,5,92155
52,5,92158
52,5,92159
52,5,92161
52,5,92166
52,5,92167
52,5,92169
52,5,92171
52,5,92172
52,5,92177
52,5,92178
52,5,92191
52,5,92192
52,5,92196
52,5,92197
52,5,92198
52,5,92199
53,5,91902
53,5,91908
53,5,91910
53,5,91911
53,5,91913
53,5,91914
53,5,91915
53,5,91921
53,5,91941
53,5,91942
53,5,91943
53,5,91944
53,5,91945
53,5,91946
53,5,91976
53,5,91977
53,5,91978
53,5,91979
53,5,92019
53,5,92020
53,5,92021
53,5,92022
53,5,92071
53,5,92101
53,5,92102
53,5,92103
53,5,92104
53,5,92105
53,5,92108
53,5,92110
53,5,92111
53,5,92114
53,5,92115
53,5,92116
53,5,92119
53,5,92120
53,5,92123
53,5,92124
53,5,92134
53,5,92136
53,5,92139
53,5,92149
53,5,92155
53,5,92160
53,5,92163
53,5,92168
53,5,92175
53,5,92176
53,5,92182
53,5,92193
53,5,92195
1,6,80010
1,6,80011
1,6,80012
1,6,80014
1,6,80022
1,6,80033
1,6,80038
1,6,80102
1,6,80110
1,6,80111
1,6,80113
1,6,80120
1,6,80121
1,6,80123
1,6,80127
1,6,80128
1,6,80150
1,6,80151
1,6,80155
1,6,80201
1,6,80202
1,6,80203
1,6,80204
1,6,80205
1,6,80206
1,6,80207
1,6,80208
1,6,80209
1,6,80210
1,6,80211
1,6,80212
1,6,80214
1,6,80216
1,6,80217
1,6,80218
1,6,80219
1,6,80220
1,6,80221
1,6,80222
1,6,80223
1,6,80224
1,6,80226
1,6,80227
1,6,80230
1,6,80231
1,6,80232
1,6,80235
1,6,80236
1,6,80237
1,6,80238
1,6,80239
1,6,80243
1,6,80246
1,6,80247
1,6,80248
1,6,80249
1,6,80250
1,6,80256
1,6,80257
1,6,80259
1,6,80261
1,6,80263
1,6,80264
1,6,80265
1,6,80266
1,6,80271
1,6,80273
1,6,80274
1,6,80281
1,6,80290
1,6,80291
1,6,80293
1,6,80294
1,6,80299
2,6,80020
2,6,80021
2,6,80023
2,6,80025
2,6,80026
2,6,80027
2,6,80035
2,6,80036
2,6,80125
2,6,80127
2,6,80135
2,6,80234
2,6,80301
2,6,80302
2,6,80303
2,6,80304
2,6,80305
2,6,80306
2,6,80307
2,6,80308
2,6,80309
2,6,80310
2,6,80314
2,6,80401
2,6,80403
2,6,80421
2,6,80422
2,6,80423
2,6,80424
2,6,80425
2,6,80427
2,6,80433
2,6,80435
2,6,80436
2,6,80438
2,6,80439
2,6,80442
2,6,80443
2,6,80444
2,6,80446
2,6,80447
2,6,80451
2,6,80452
2,6,80453
2,6,80454
2,6,80455
2,6,80457
2,6,80459
2,6,80465
2,6,80466
2,6,80468
2,6,80470
2,6,80471
2,6,80474
2,6,80475
2,6,80476
2,6,80478
2,6,80481
2,6,80482
2,6,80497
2,6,80498
2,6,80503
2,6,80504
2,6,80510
2,6,80511
2,6,80512
2,6,80513
2,6,80515
2,6,80516
2,6,80517
2,6,80521
2,6,80524
2,6,80525
2,6,80526
2,6,80528
2,6,80532
2,6,80534
2,6,80535
2,6,80536
2,6,80537
2,6,80538
2,6,80540
2,6,80544
2,6,80545
2,6,80547
2,6,80549
2,6,80550
2,6,80602
2,6,80612
2,6,80614
2,6,81620
2,6,81631
2,6,81632
2,6,81637
2,6,81645
2,6,81649
2,6,81655
2,6,81657
2,6,81658
2,6,82063
2,6,82070
3,6,80423
3,6,80426
3,6,80428
3,6,80430
3,6,80434
3,6,80461
3,6,80463
3,6,80467
3,6,80469
3,6,80473
3,6,80477
3,6,80479
3,6,80480
3,6,80483
3,6,80487
3,6,81001
3,6,81002
3,6,81003
3,6,81004
3,6,81005
3,6,81006
3,6,81007
3,6,81008
3,6,81009
3,6,81010
3,6,81011
3,6,81012
3,6,81019
3,6,81020
3,6,81022
3,6,81023
3,6,81024
3,6,81025
3,6,81027
3,6,81039
3,6,81040
3,6,81046
3,6,81049
3,6,81055
3,6,81058
3,6,81059
3,6,81062
3,6,81069
3,6,81077
3,6,81081
3,6,81082
3,6,81089
3,6,81091
3,6,81101
3,6,81102
3,6,81120
3,6,81121
3,6,81122
3,6,81123
3,6,81124
3,6,81125
3,6,81126
3,6,81128
3,6,81129
3,6,81130
3,6,81131
3,6,81132
3,6,81133
3,6,81135
3,6,81136
3,6,81137
3,6,81138
3,6,81140
3,6,81141
3,6,81143
3,6,81144
3,6,81146
3,6,81147
3,6,81148
3,6,81149
3,6,81151
3,6,81152
3,6,81154
3,6,81155
3,6,81157
3,6,81210
3,6,81220
3,6,81223
3,6,81224
3,6,81225
3,6,81226
3,6,81230
3,6,81231
3,6,81235
3,6,81237
3,6,81239
3,6,81241
3,6,81243
3,6,81248
3,6,81251
3,6,81252
3,6,81253
3,6,81290
3,6,81301
3,6,81302
3,6,81303
3,6,81320
3,6,81321
3,6,81323
3,6,81324
3,6,81325
3,6,81326
3,6,81327
3,6,81328
3,6,81329
3,6,81330
3,6,81331
3,6,81332
3,6,81334
3,6,81335
3,6,81401
3,6,81402
3,6,81403
3,6,81410
3,6,81411
3,6,81413
3,6,81414
3,6,81415
3,6,81416
3,6,81418
3,6,81419
3,6,81420
3,6,81422
3,6,81423
3,6,81424
3,6,81425
3,6,81426
3,6,81427
3,6,81428
3,6,81429
3,6,81430
3,6,81431
3,6,81432
3,6,81433
3,6,81434
3,6,81435
3,6,81501
3,6,81502
3,6,81503
3,6,81504
3,6,81505
3,6,81506
3,6,81507
3,6,81520
3,6,81521
3,6,81522
3,6,81523
3,6,81524
3,6,81525
3,6,81526
3,6,81527
3,6,81601
3,6,81602
3,6,81610
3,6,81611
3,6,81612
3,6,81615
3,6,81621
3,6,81623
3,6,81624
3,6,81625
3,6,81630
3,6,81633
3,6,81635
3,6,81638
3,6,81639
3,6,81640
3,6,81641
3,6,81642
3,6,81643
3,6,81646
3,6,81647
3,6,81648
3,6,81650
3,6,81652
3,6,81653
3,6,81654
3,6,81656
4,6,69128
4,6,69145
4,6,69168
4,6,80016
4,6,80018
4,6,80037
4,6,80101
4,6,80102
4,6,80103
4,6,80104
4,6,80105
4,6,80106
4,6,80107
4,6,80108
4,6,80109
4,6,80112
4,6,80116
4,6,80117
4,6,80118
4,6,80124
4,6,80125
4,6,80131
4,6,80132
4,6,80134
4,6,80135
4,6,80136
4,6,80137
4,6,80138
4,6,80501
4,6,80502
4,6,80503
4,6,80504
4,6,80513
4,6,80514
4,6,80516
4,6,80520
4,6,80522
4,6,80523
4,6,80524
4,6,80527
4,6,80530
4,6,80533
4,6,80534
4,6,80537
4,6,80539
4,6,80541
4,6,80542
4,6,80543
4,6,80546
4,6,80549
4,6,80550
4,6,80551
4,6,80553
4,6,80601
4,6,80602
4,6,80603
4,6,80610
4,6,80611
4,6,80612
4,6,80615
4,6,80620
4,6,80621
4,6,80622
4,6,80623
4,6,80624
4,6,80631
4,6,80632
4,6,80633
4,6,80634
4,6,80638
4,6,80639
4,6,80642
4,6,80643
4,6,80644
4,6,80645
4,6,80646
4,6,80648
4,6,80649
4,6,80650
4,6,80651
4,6,80652
4,6,80653
4,6,80654
4,6,80701
4,6,80705
4,6,80720
4,6,80721
4,6,80722
4,6,80723
4,6,80726
4,6,80727
4,6,80728
4,6,80729
4,6,80731
4,6,80732
4,6,80733
4,6,80734
4,6,80735
4,6,80736
4,6,80737
4,6,80740
4,6,80741
4,6,80742
4,6,80743
4,6,80744
4,6,80745
4,6,80746
4,6,80747
4,6,80749
4,6,80750
4,6,80751
4,6,80754
4,6,80755
4,6,80757
4,6,80758
4,6,80759
4,6,80801
4,6,80802
4,6,80804
4,6,80805
4,6,80807
4,6,80808
4,6,80810
4,6,80812
4,6,80815
4,6,80818
4,6,80821
4,6,80822
4,6,80823
4,6,80824
4,6,80825
4,6,80826
4,6,80828
4,6,80831
4,6,80832
4,6,80833
4,6,80834
4,6,80836
4,6,80861
4,6,80862
4,6,81021
4,6,81029
4,6,81030
4,6,81033
4,6,81034
4,6,81036
4,6,81039
4,6,81041
4,6,81043
4,6,81044
4,6,81045
4,6,81047
4,6,81050
4,6,81052
4,6,81054
4,6,81057
4,6,81062
4,6,81063
4,6,81064
4,6,81067
4,6,81071
4,6,81073
4,6,81076
4,6,81084
4,6,81087
4,6,81089
4,6,81090
4,6,81092
4,6,82082
5,6,80106
5,6,80132
5,6,80133
5,6,80135
5,6,80420
5,6,80421
5,6,80432
5,6,80440
5,6,80448
5,6,80449
5,6,80456
5,6,80808
5,6,80809
5,6,80813
5,6,80814
5,6,80816
5,6,80817
5,6,80819
5,6,80820
5,6,80827
5,6,80829
5,6,80831
5,6,80832
5,6,80833
5,6,80835
5,6,80840
5,6,80841
5,6,80860
5,6,80863
5,6,80864
5,6,80866
5,6,80901
5,6,80902
5,6,80903
5,6,80904
5,6,80905
5,6,80906
5,6,80907
5,6,80908
5,6,80909
5,6,80910
5,6,80911
5,6,80912
5,6,80913
5,6,80914
5,6,80915
5,6,80916
5,6,80917
5,6,80918
5,6,80919
5,6,80920
5,6,80921
5,6,80922
5,6,80923
5,6,80924
5,6,80925
5,6,80926
5,6,80927
5,6,80928
5,6,80929
5,6,80930
5,6,80931
5,6,80932
5,6,80933
5,6,80934
5,6,80935
5,6,80936
5,6,80937
5,6,80938
5,6,80939
5,6,80941
5,6,80942
5,6,80946
5,6,80947
5,6,80949
5,6,80950
5,6,80951
5,6,80960
5,6,80962
5,6,80970
5,6,80977
5,6,80997
5,6,81008
5,6,81201
5,6,81211
5,6,81212
5,6,81215
5,6,81221
5,6,81222
5,6,81223
5,6,81226
5,6,81227
5,6,81228
5,6,81232
5,6,81233
5,6,81236
5,6,81240
5,6,81242
5,6,81244
5,6,81251
5,6,81252
5,6,81253
6,6,80010
6,6,80011
6,6,80012
6,6,80013
6,6,80014
6,6,80015
6,6,80016
6,6,80017
6,6,80018
6,6,80019
6,6,80022
6,6,80023
6,6,80045
6,6,80047
6,6,80102
6,6,80111
6,6,80112
6,6,80113
6,6,80120
6,6,80121
6,6,80122
6,6,80123
6,6,80124
6,6,80125
6,6,80126
6,6,80128
6,6,80129
6,6,80130
6,6,80160
6,6,80161
6,6,80162
6,6,80163
6,6,80165
6,6,80166
6,6,80230
6,6,80231
6,6,80239
6,6,80241
6,6,80247
6,6,80249
6,6,80437
6,6,80601
6,6,80602
6,6,80603
6,6,80640
6,6,80642
6,6,80643
6,6,80830
6,6,80835
7,6,80001
7,6,80002
7,6,80003
7,6,80004
7,6,80005
7,6,80006
7,6,80007
7,6,80020
7,6,80021
7,6,80022
7,6,80023
7,6,80024
7,6,80030
7,6,80031
7,6,80033
7,6,80034
7,6,80040
7,6,80041
7,6,80042
7,6,80044
7,6,80046
7,6,80123
7,6,80127
7,6,80212
7,6,80214
7,6,80215
7,6,80216
7,6,80221
7,6,80225
7,6,80226
7,6,80227
7,6,80228
7,6,80229
7,6,80232
7,6,80233
7,6,80234
7,6,80235
7,6,80241
7,6,80260
7,6,80303
7,6,80401
7,6,80402
7,6,80403
7,6,80419
7,6,80465
7,6,80601
7,6,80602
7,6,80603
7,6,80640
1,7,06001
1,7,06002
1,7,06006
1,7,06010
1,7,06011
1,7,06016
1,7,06021
1,7,06023
1,7,06025
1,7,06026
1,7,06027
1,7,06028
1,7,06029
1,7,06033
1,7,06035
1,7,06037
1,7,06040
1,7,06041
1,7,06042
1,7,06045
1,7,06051
1,7,06057
1,7,06060
1,7,06061
1,7,06063
1,7,06064
1,7,06065
1,7,06066
1,7,06067
1,7,06073
1,7,06074
1,7,06082
1,7,06088
1,7,06090
1,7,06091
1,7,06093
1,7,06095
1,7,06096
1,7,06098
1,7,06101
1,7,06102
1,7,06103
1,7,06105
1,7,06106
1,7,06107
1,7,06108
1,7,06109
1,7,06110
1,7,06111
1,7,06112
1,7,06114
1,7,06115
1,7,06117
1,7,06118
1,7,06119
1,7,06120
1,7,06123
1,7,06126
1,7,06127
1,7,06128
1,7,06129
1,7,06131
1,7,06132
1,7,06133
1,7,06134
1,7,06137
1,7,06138
1,7,06141
1,7,06142
1,7,06143
1,7,06144
1,7,06145
1,7,06146
1,7,06147
1,7,06152
1,7,06153
1,7,06154
1,7,06155
1,7,06156
1,7,06160
1,7,06161
1,7,06167
1,7,06183
1,7,06199
1,7,06410
1,7,06416
1,7,06444
1,7,06447
1,7,06451
1,7,06457
1,7,06467
1,7,06479
1,7,06480
1,7,06489
1,7,06716
1,7,06790
1,7,10509
2,7,06029
2,7,06033
2,7,06042
2,7,06043
2,7,06066
2,7,06071
2,7,06072
2,7,06075
2,7,06076
2,7,06077
2,7,06078
2,7,06080
2,7,06082
2,7,06083
2,7,06084
2,7,06093
2,7,06226
2,7,06230
2,7,06231
2,7,06232
2,7,06233
2,7,06234
2,7,06235
2,7,06237
2,7,06238
2,7,06239
2,7,06241
2,7,06242
2,7,06243
2,7,06244
2,7,06246
2,7,06247
2,7,06248
2,7,06249
2,7,06250
2,7,06251
2,7,06254
2,7,06255
2,7,06256
2,7,06258
2,7,06259
2,7,06260
2,7,06262
2,7,06263
2,7,06264
2,7,06266
2,7,06267
2,7,06268
2,7,06269
2,7,06277
2,7,06278
2,7,06279
2,7,06280
2,7,06281
2,7,06282
2,7,06320
2,7,06330
2,7,06331
2,7,06332
2,7,06333
2,7,06334
2,7,06335
2,7,06336
2,7,06338
2,7,06339
2,7,06340
2,7,06349
2,7,06350
2,7,06351
2,7,06353
2,7,06354
2,7,06355
2,7,06357
2,7,06359
2,7,06360
2,7,06365
2,7,06370
2,7,06371
2,7,06372
2,7,06373
2,7,06374
2,7,06375
2,7,06376
2,7,06377
2,7,06378
2,7,06379
2,7,06380
2,7,06382
2,7,06383
2,7,06384
2,7,06385
2,7,06387
2,7,06388
2,7,06389
2,7,06409
2,7,06412
2,7,06413
2,7,06414
2,7,06415
2,7,06417
2,7,06419
2,7,06420
2,7,06422
2,7,06423
2,7,06424
2,7,06426
2,7,06438
2,7,06439
2,7,06441
2,7,06442
2,7,06443
2,7,06447
2,7,06456
2,7,06469
2,7,06475
2,7,06498
3,7,06023
3,7,06401
3,7,06403
3,7,06405
3,7,06410
3,7,06418
3,7,06422
3,7,06437
3,7,06441
3,7,06443
3,7,06450
3,7,06451
3,7,06455
3,7,06457
3,7,06459
3,7,06460
3,7,06461
3,7,06471
3,7,06472
3,7,06473
3,7,06477
3,7,06478
3,7,06481
3,7,06483
3,7,06484
3,7,06492
3,7,06493
3,7,06494
3,7,06495
3,7,06501
3,7,06502
3,7,06503
3,7,06504
3,7,06505
3,7,06506
3,7,06507
3,7,06508
3,7,06509
3,7,06510
3,7,06511
3,7,06512
3,7,06513
3,7,06514
3,7,06515
3,7,06516
3,7,06517
3,7,06518
3,7,06519
3,7,06520
3,7,06521
3,7,06524
3,7,06525
3,7,06530
3,7,06531
3,7,06532
3,7,06533
3,7,06534
3,7,06535
3,7,06536
3,7,06537
3,7,06538
3,7,06540
3,7,06607
3,7,06610
3,7,06611
3,7,06614
3,7,06615
3,7,06705
3,7,06706
3,7,06708
3,7,06712
3,7,06762
3,7,06770
4,7,06468
4,7,06470
4,7,06478
4,7,06482
4,7,06484
4,7,06488
4,7,06491
4,7,06601
4,7,06602
4,7,06604
4,7,06605
4,7,06606
4,7,06607
4,7,06608
4,7,06610
4,7,06611
4,7,06612
4,7,06673
4,7,06699
4,7,06807
4,7,06810
4,7,06820
4,7,06824
4,7,06825
4,7,06828
4,7,06829
4,7,06830
4,7,06831
4,7,06836
4,7,06838
4,7,06840
4,7,06850
4,7,06851
4,7,06852
4,7,06853
4,7,06854
4,7,06855
4,7,06856
4,7,06858
4,7,06870
4,7,06875
4,7,06876
4,7,06877
4,7,06878
4,7,06880
4,7,06881
4,7,06883
4,7,06888
4,7,06890
4,7,06896
4,7,06897
4,7,06901
4,7,06902
4,7,06903
4,7,06904
4,7,06905
4,7,06906
4,7,06907
4,7,06910
4,7,06911
4,7,06912
4,7,06926
4,7,10506
4,7,10590
5,7,06001
5,7,06010
5,7,06013
5,7,06018
5,7,06019
5,7,06020
5,7,06022
5,7,06024
5,7,06026
5,7,06030
5,7,06031
5,7,06032
5,7,06034
5,7,06037
5,7,06039
5,7,06050
5,7,06051
5,7,06052
5,7,06053
5,7,06057
5,7,06058
5,7,06059
5,7,06062
5,7,06068
5,7,06069
5,7,06070
5,7,06079
5,7,06081
5,7,06085
5,7,06089
5,7,06092
5,7,06107
5,7,06111
5,7,06404
5,7,06408
5,7,06410
5,7,06411
5,7,06440
5,7,06450
5,7,06451
5,7,06457
5,7,06470
5,7,06479
5,7,06482
5,7,06487
5,7,06488
5,7,06489
5,7,06492
5,7,06701
5,7,06702
5,7,06703
5,7,06704
5,7,06705
5,7,06706
5,7,06708
5,7,06710
5,7,06716
5,7,06720
5,7,06721
5,7,06722
5,7,06723
5,7,06724
5,7,06749
5,7,06750
5,7,06751
5,7,06752
5,7,06753
5,7,06754
5,7,06755
5,7,06756
5,7,06757
5,7,06758
5,7,06759
5,7,06762
5,7,06763
5,7,06776
5,7,06777
5,7,06778
5,7,06779
5,7,06781
5,7,06782
5,7,06783
5,7,06784
5,7,06785
5,7,06786
5,7,06787
5,7,06790
5,7,06791
5,7,06792
5,7,06793
5,7,06794
5,7,06795
5,7,06796
5,7,06798
5,7,06801
5,7,06804
5,7,06810
5,7,06811
5,7,06812
5,7,06813
5,7,10509
1,8,19701
1,8,19702
1,8,19703
1,8,19706
1,8,19707
1,8,19708
1,8,19709
1,8,19710
1,8,19711
1,8,19712
1,8,19713
1,8,19714
1,8,19715
1,8,19716
1,8,19717
1,8,19718
1,8,19720
1,8,19721
1,8,19726
1,8,19730
1,8,19731
1,8,19732
1,8,19733
1,8,19734
1,8,19735
1,8,19736
1,8,19801
1,8,19802
1,8,19803
1,8,19804
1,8,19805
1,8,19806
1,8,19807
1,8,19808
1,8,19809
1,8,19810
1,8,19884
1,8,19890
1,8,19892
1,8,19894
1,8,19895
1,8,19896
1,8,19897
1,8,19898
1,8,19899
1,8,19901
1,8,19902
1,8,19903
1,8,19904
1,8,19930
1,8,19931
1,8,19933
1,8,19934
1,8,19936
1,8,19938
1,8,19939
1,8,19940
1,8,19941
1,8,19943
1,8,19944
1,8,19945
1,8,19946
1,8,19947
1,8,19950
1,8,19951
1,8,19952
1,8,19953
1,8,19954
1,8,19955
1,8,19956
1,8,19958
1,8,19960
1,8,19961
1,8,19962
1,8,19963
1,8,19964
1,8,19966
1,8,19967
1,8,19968
1,8,19969
1,8,19970
1,8,19971
1,8,19973
1,8,19975
1,8,19977
1,8,19979
1,8,19980
1,9,32422
1,9,32425
1,9,32433
1,9,32435
1,9,32439
1,9,32440
1,9,32455
1,9,32459
1,9,32461
1,9,32462
1,9,32464
1,9,32501
1,9,32502
1,9,32503
1,9,32504
1,9,32505
1,9,32506
1,9,32507
1,9,32508
1,9,32509
1,9,32511
1,9,32512
1,9,32513
1,9,32514
1,9,32516
1,9,32520
1,9,32522
1,9,32523
1,9,32524
1,9,32526
1,9,32530
1,9,32531
1,9,32533
1,9,32534
1,9,32535
1,9,32536
1,9,32538
1,9,32539
1,9,32540
1,9,32541
1,9,32542
1,9,32544
1,9,32547
1,9,32548
1,9,32549
1,9,32550
1,9,32559
1,9,32560
1,9,32561
1,9,32562
1,9,32563
1,9,32564
1,9,32565
1,9,32566
1,9,32567
1,9,32568
1,9,32569
1,9,32570
1,9,32571
1,9,32572
1,9,32577
1,9,32578
1,9,32579
1,9,32580
1,9,32583
1,9,32588
1,9,32591
2,9,32008
2,9,32024
2,9,32025
2,9,32038
2,9,32055
2,9,32060
2,9,32061
2,9,32062
2,9,32064
2,9,32066
2,9,32071
2,9,32094
2,9,32096
2,9,32301
2,9,32302
2,9,32303
2,9,32304
2,9,32305
2,9,32306
2,9,32308
2,9,32309
2,9,32310
2,9,32311
2,9,32312
2,9,32313
2,9,32317
2,9,32318
2,9,32320
2,9,32321
2,9,32322
2,9,32326
2,9,32327
2,9,32328
2,9,32331
2,9,32334
2,9,32336
2,9,32344
2,9,32346
2,9,32347
2,9,32348
2,9,32351
2,9,32355
2,9,32356
2,9,32357
2,9,32358
2,9,32359
2,9,32360
2,9,32361
2,9,32362
2,9,32399
2,9,32401
2,9,32402
2,9,32403
2,9,32404
2,9,32405
2,9,32406
2,9,32407
2,9,32408
2,9,32409
2,9,32410
2,9,32411
2,9,32413
2,9,32417
2,9,32420
2,9,32421
2,9,32423
2,9,32424
2,9,32425
2,9,32426
2,9,32427
2,9,32428
2,9,32430
2,9,32431
2,9,32432
2,9,32437
2,9,32438
2,9,32440
2,9,32442
2,9,32443
2,9,32444
2,9,32445
2,9,32446
2,9,32447
2,9,32448
2,9,32449
2,9,32456
2,9,32460
2,9,32462
2,9,32463
2,9,32465
2,9,32466
2,9,32618
2,9,32619
2,9,32621
2,9,32625
2,9,32626
2,9,32628
2,9,32639
2,9,32643
2,9,32644
2,9,32648
2,9,32668
2,9,32669
2,9,32680
2,9,32683
2,9,32692
2,9,32693
2,9,32696
2,9,34430
2,9,34431
2,9,34432
2,9,34449
2,9,34474
2,9,34476
2,9,34481
2,9,34482
2,9,34498
3,9,32003
3,9,32006
3,9,32007
3,9,32042
3,9,32043
3,9,32044
3,9,32050
3,9,32054
3,9,32058
3,9,32065
3,9,32067
3,9,32068
3,9,32073
3,9,32083
3,9,32091
3,9,32112
3,9,32113
3,9,32131
3,9,32134
3,9,32138
3,9,32139
3,9,32140
3,9,32147
3,9,32148
3,9,32160
3,9,32177
3,9,32181
3,9,32182
3,9,32185
3,9,32187
3,9,32189
3,9,32192
3,9,32193
3,9,32234
3,9,32601
3,9,32603
3,9,32604
3,9,32605
3,9,32606
3,9,32607
3,9,32608
3,9,32609
3,9,32610
3,9,32611
3,9,32612
3,9,32614
3,9,32615
3,9,32617
3,9,32618
3,9,32622
3,9,32627
3,9,32631
3,9,32633
3,9,32634
3,9,32635
3,9,32640
3,9,32641
3,9,32643
3,9,32653
3,9,32654
3,9,32656
3,9,32658
3,9,32662
3,9,32663
3,9,32664
3,9,32666
3,9,32667
3,9,32669
3,9,32681
3,9,32686
3,9,32694
3,9,32696
3,9,32697
3,9,34470
3,9,34471
3,9,34474
3,9,34475
3,9,34476
3,9,34477
3,9,34478
3,9,34479
3,9,34480
3,9,34481
3,9,34482
3,9,34488
3,9,34489
4,9,32004
4,9,32009
4,9,32011
4,9,32033
4,9,32034
4,9,32035
4,9,32041
4,9,32046
4,9,32080
4,9,32081
4,9,32082
4,9,32084
4,9,32085
4,9,32086
4,9,32092
4,9,32095
4,9,32097
4,9,32099
4,9,32145
4,9,32204
4,9,32205
4,9,32207
4,9,32210
4,9,32211
4,9,32212
4,9,32214
4,9,32216
4,9,32217
4,9,32218
4,9,32219
4,9,32220
4,9,32221
4,9,32223
4,9,32224
4,9,32225
4,9,32226
4,9,32227
4,9,32228
4,9,32233
4,9,32234
4,9,32235
4,9,32240
4,9,32241
4,9,32244
4,9,32245
4,9,32246
4,9,32250
4,9,32254
4,9,32255
4,9,32256
4,9,32257
4,9,32258
4,9,32259
4,9,32260
4,9,32266
4,9,32277
5,9,32025
5,9,32040
5,9,32052
5,9,32053
5,9,32055
5,9,32056
5,9,32059
5,9,32063
5,9,32087
5,9,32096
5,9,32202
5,9,32203
5,9,32204
5,9,32205
5,9,32206
5,9,32207
